sample,study,ACLY,ACSS2,ACACA,SCD,FASN,ACSL1,HMGCS1,HMGCR,MVK,PMVK,sample_type,primary disease or tissue,OS,OS.time
GTEX-139TU-0226-SM-5J1NM,GTEX,11.9565,11.1995,10.2727,15.2608,15.0608,13.8225,10.7058,9.4659,8.589,9.6232,Normal Tissue,Adipose - Subcutaneous,,
GTEX-11NUK-0726-SM-5A5ME,GTEX,11.9564,11.2849,10.6936,9.5778,11.4815,11.6562,10.6675,9.2642,8.6894,10.0897,Normal Tissue,Artery - Aorta,,
GTEX-ZGAY-0926-SM-4WWBQ,GTEX,11.9564,10.6358,10.7356,10.2286,11.756,11.11,10.0323,9.0482,8.8142,9.9296,Normal Tissue,Artery - Tibial,,
GTEX-1399U-0426-SM-5K7UU,GTEX,11.9563,11.4086,10.342,9.6575,11.3366,11.9507,9.6379,9.3116,8.6933,9.772,Normal Tissue,Artery - Aorta,,
GTEX-YECK-0005-SM-4W217,GTEX,11.9561,10.1898,9.001,10.4265,10.9798,15.4188,8.8963,9.1654,8.625,9.4722,Normal Tissue,Whole Blood,,
GTEX-ZYFD-0626-SM-5E44E,GTEX,11.9558,11.1748,11.3889,12.5644,13.6662,13.3691,14.8315,12.1154,9.8571,10.9311,Normal Tissue,Skin - Not Sun Exposed (Suprapubic),,
GTEX-11WQK-1226-SM-5GU5Z,GTEX,11.9556,11.7532,10.9385,11.0044,13.7935,14.6355,12.8904,11.8011,9.1594,8.8194,Normal Tissue,Lung,,
GTEX-S32W-0126-SM-4AD61,GTEX,11.955,11.5418,12.0454,13.8662,12.5917,11.5029,12.6331,12.1825,10.4243,11.1263,Normal Tissue,Adrenal Gland,,
GTEX-ZZPU-2726-SM-5NQ8O,GTEX,11.9549,12.7235,11.3916,15.4231,16.7713,15.889,10.602,9.1188,8.5843,9.8382,Normal Tissue,Adipose - Subcutaneous,,
GTEX-UJHI-0126-SM-4IHLP,GTEX,11.9546,10.6992,9.5831,12.0637,10.9136,12.9889,9.8239,9.8547,8.6719,10.3507,Normal Tissue,Spleen,,
GTEX-ZYT6-1326-SM-5E453,GTEX,11.9545,10.916,10.2107,9.3312,11.3492,9.9619,10.2203,9.4586,8.6661,9.8645,Normal Tissue,Pancreas,,
GTEX-13N2G-0011-R10a-SM-5MR34,GTEX,11.9545,10.1803,11.6083,15.1022,13.2178,11.522,13.2597,11.5964,8.9706,10.717,Normal Tissue,Brain - Frontal Cortex (Ba9),,
GTEX-1399Q-2326-SM-5KM2X,GTEX,11.9541,11.9817,11.3714,11.5785,13.9636,13.6318,12.9264,13.1469,11.4791,11.5552,Normal Tissue,Skin - Not Sun Exposed (Suprapubic),,
GTEX-1339X-0626-SM-5IJER,GTEX,11.954,12.6364,11.2756,12.5571,14.6399,14.7546,12.1643,11.0747,10.1918,10.0418,Normal Tissue,Lung,,
GTEX-S4UY-1626-SM-4AD55,GTEX,11.954,12.2667,10.1016,10.3382,13.5852,12.3502,11.3493,10.3964,9.5071,10.2371,Normal Tissue,Stomach,,
GTEX-X4EP-0011-R5A-SM-3P628,GTEX,11.954,10.6021,11.4469,13.1254,12.5909,11.8682,11.2273,10.7709,8.7332,9.7298,Normal Tissue,Brain - Caudate (Basal Ganglia),,
GTEX-13W46-0826-SM-5LU3H,GTEX,11.9534,10.7415,10.0053,11.3055,11.5419,11.6185,10.6145,9.2667,8.138,9.3629,Normal Tissue,Breast - Mammary Tissue,,
GTEX-S7SE-0826-SM-4AT4D,GTEX,11.9532,11.0712,9.6666,11.8618,12.6916,12.8709,10.5991,9.5389,8.6144,9.9331,Normal Tissue,Breast - Mammary Tissue,,
GTEX-13O61-0926-SM-5IFFE,GTEX,11.9524,11.3507,11.1493,12.1384,12.474,12.053,12.1089,11.3316,9.8318,9.9831,Normal Tissue,Esophagus - Mucosa,,
GTEX-146FQ-0426-SM-5NQBA,GTEX,11.9524,10.9245,10.5918,13.4535,12.4618,11.3278,9.838,8.9827,9.2042,10.7866,Normal Tissue,Nerve - Tibial,,
GTEX-11LCK-1426-SM-5HL5R,GTEX,11.9524,10.6211,10.9733,8.075,11.7145,11.7063,10.0182,9.2009,8.6822,10.1051,Normal Tissue,Artery - Tibial,,
GTEX-13O1R-1326-SM-5IJF5,GTEX,11.9523,11.6943,11.9119,13.5041,14.2222,11.7202,13.3404,12.2821,10.5938,10.5857,Normal Tissue,Esophagus - Mucosa,,
GTEX-133LE-1426-SM-5IFH1,GTEX,11.9522,13.271,10.8403,12.3422,12.4625,9.7656,12.3247,11.9152,10.2837,9.9163,Normal Tissue,Small Intestine - Terminal Ileum,,
GTEX-S7PM-0126-SM-4AD6S,GTEX,11.9518,11.8186,11.2406,12.4598,15.6125,14.1829,13.123,12.3882,11.7265,11.6583,Normal Tissue,Skin - Sun Exposed (Lower Leg),,
GTEX-T8EM-0826-SM-4DM76,GTEX,11.9517,10.3244,10.1635,8.5198,11.5229,11.2594,11.1227,10.2603,9.0395,9.5231,Normal Tissue,Pancreas,,
GTEX-13O21-3026-SM-5J2NI,GTEX,11.9514,12.7092,11.9389,14.3188,15.2981,13.6693,12.8104,11.2704,10.0523,10.2629,Normal Tissue,Lung,,
GTEX-147F3-0726-SM-5NQ9U,GTEX,11.9509,12.075,11.095,13.0025,14.429,13.2775,11.3964,10.5398,9.2401,10.0179,Normal Tissue,Lung,,
GTEX-11I78-1126-SM-5A5K5,GTEX,11.9504,13.1165,10.2738,11.5784,12.7042,10.931,12.111,11.8544,10.2724,10.2016,Normal Tissue,Small Intestine - Terminal Ileum,,
GTEX-132Q8-1726-SM-5EGK8,GTEX,11.9504,11.3097,10.2846,10.0044,13.8663,13.2732,9.577,9.102,8.0481,8.9027,Normal Tissue,Adipose - Visceral (Omentum),,
GTEX-144GN-2326-SM-5LU4F,GTEX,11.9504,11.2949,11.1294,11.184,14.2604,13.4967,11.3088,11.1542,10.046,10.5805,Normal Tissue,Skin - Sun Exposed (Lower Leg),,
GTEX-WHSE-3126-SM-3P5ZI,GTEX,11.9504,10.5468,11.529,11.0575,13.8897,11.6392,10.6926,10.3319,10.2999,11.0204,Normal Tissue,Pituitary,,
GTEX-11I78-1326-SM-5PNY9,GTEX,11.9503,10.206,11.8087,9.6733,12.6184,12.1216,10.4133,9.717,8.3356,10.1251,Normal Tissue,Colon - Sigmoid,,
GTEX-ZTX8-0526-SM-59HLD,GTEX,11.95,13.0069,10.4221,11.2363,12.3731,10.7252,12.4072,11.9118,9.7296,10.2023,Normal Tissue,Small Intestine - Terminal Ileum,,
GTEX-111FC-2526-SM-5GZXU,GTEX,11.95,11.5342,11.7608,12.1915,14.7158,12.7887,12.6579,11.9603,10.7096,11.0073,Normal Tissue,Skin - Not Sun Exposed (Suprapubic),,
GTEX-WFON-0626-SM-4LVLX,GTEX,11.95,10.7387,10.3657,10.0131,12.2818,11.3852,11.1549,10.6992,9.3922,9.9426,Normal Tissue,Pancreas,,
GTEX-U8T8-2326-SM-3DB96,GTEX,11.9497,10.437,10.5732,9.5266,12.3868,11.5788,9.947,9.833,10.2636,9.7872,Normal Tissue,Thyroid,,
GTEX-PWN1-0226-SM-5SI7O,GTEX,11.9495,12.727,11.6358,18.3263,16.8561,16.7082,10.2922,8.8045,8.517,10.146,Normal Tissue,Adipose - Subcutaneous,,
GTEX-XGQ4-2526-SM-4AT57,GTEX,11.9494,11.1311,10.9602,12.9203,13.2205,12.3823,10.5947,10.301,9.594,10.0779,Normal Tissue,Nerve - Tibial,,
GTEX-12WSG-1026-SM-5EGII,GTEX,11.9492,10.526,10.6776,10.3157,11.7755,11.2894,10.582,9.1833,8.9567,9.9675,Normal Tissue,Pancreas,,
GTEX-Y8DK-0126-SM-4TT3L,GTEX,11.9487,11.2095,11.3018,11.0902,13.9523,13.1306,12.0137,12.3015,11.3079,11.6146,Normal Tissue,Skin - Sun Exposed (Lower Leg),,
GTEX-OOBK-0126-SM-2YUND,GTEX,11.9487,11.1933,11.357,11.4891,13.6276,13.1758,12.2962,12.5799,10.3505,11.0758,Normal Tissue,Skin - Sun Exposed (Lower Leg),,
GTEX-11ZTS-0326-SM-5EQKP,GTEX,11.9485,10.4378,10.5741,10.0999,11.617,11.1996,10.891,9.568,8.6223,10.4378,Normal Tissue,Artery - Tibial,,
GTEX-ZVZP-1726-SM-5GZWY,GTEX,11.9484,12.8482,10.4997,11.4479,14.4526,12.1726,12.3484,11.454,10.0269,10.3734,Normal Tissue,Stomach,,
GTEX-Y114-1226-SM-4TT88,GTEX,11.9481,10.5168,11.4627,11.7311,12.1214,12.2198,10.4788,10.1907,8.5281,9.9881,Normal Tissue,Stomach,,
GTEX-ZUA1-0005-SM-4YCEV,GTEX,11.9478,10.0012,9.2531,10.6166,11.2694,15.5882,9.8335,9.6751,8.743,9.7712,Normal Tissue,Whole Blood,,
GTEX-ZLV1-1426-SM-4WWES,GTEX,11.9474,11.8452,11.3512,14.1586,15.7686,14.4037,10.3916,9.9239,9.1773,10.1062,Normal Tissue,Breast - Mammary Tissue,,
GTEX-RWS6-0426-SM-47JXH,GTEX,11.9473,10.9486,10.9889,10.1899,12.7144,10.8331,10.5481,9.6888,9.2758,10.5989,Normal Tissue,Artery - Coronary,,
GTEX-139YR-0326-SM-5J1MC,GTEX,11.9472,12.8308,12.4624,15.0096,16.9119,16.0165,10.2595,9.3107,8.8228,10.3267,Normal Tissue,Adipose - Visceral (Omentum),,
GTEX-RM2N-1426-SM-2TF4H,GTEX,11.947,11.7171,11.5438,10.1964,14.4009,13.5208,12.1824,12.2696,11.1234,11.1943,Normal Tissue,Skin - Sun Exposed (Lower Leg),,
GTEX-145LV-2126-SM-5LU8N,GTEX,11.9469,11.9006,11.2395,11.7782,14.458,13.806,12.6492,12.5869,10.5481,10.5186,Normal Tissue,Skin - Sun Exposed (Lower Leg),,
GTEX-OIZI-0126-SM-3NB13,GTEX,11.9469,11.3487,11.8887,13.7127,12.3309,12.1007,10.888,10.8265,10.6642,10.9016,Normal Tissue,Testis,,
GTEX-O5YT-1326-SM-3MJGR,GTEX,11.9466,12.2431,11.9052,13.9694,11.9462,11.1933,10.5702,11.1072,9.3075,10.3167,Normal Tissue,Adrenal Gland,,
GTEX-111VG-1626-SM-5EGIO,GTEX,11.9465,12.1541,11.5463,12.1401,14.169,13.291,13.7725,13.4934,11.6134,11.4059,Normal Tissue,Skin - Not Sun Exposed (Suprapubic),,
GTEX-WFG8-0326-SM-4LVN4,GTEX,11.9463,10.5262,10.0256,10.3231,11.9116,11.1907,11.3126,10.6136,9.3924,10.0616,Normal Tissue,Pancreas,,
GTEX-XQ8I-1126-SM-4BOO2,GTEX,11.9462,12.6061,11.6329,14.1453,15.7582,14.5839,13.4569,11.6221,10.2454,9.9853,Normal Tissue,Lung,,
GTEX-POMQ-2026-SM-2S1OD,GTEX,11.9458,10.9196,10.7636,13.1328,12.514,12.369,10.5179,9.7675,8.9096,9.8718,Normal Tissue,Nerve - Tibial,,
GTEX-11P82-0926-SM-5986X,GTEX,11.9454,10.7008,11.474,12.0625,13.4007,13.0531,11.3041,9.7646,8.764,9.9162,Normal Tissue,Minor Salivary Gland,,
GTEX-ZG7Y-0326-SM-4WWEY,GTEX,11.9453,10.7996,10.2633,9.707,11.846,11.5077,10.8236,9.9569,9.3797,10.1182,Normal Tissue,Pancreas,,
GTEX-PLZ6-0826-SM-3P61K,GTEX,11.9448,10.642,12.0432,9.3464,12.4986,12.0269,10.1952,9.7226,8.5866,10.5476,Normal Tissue,Stomach,,
GTEX-ZZ64-0326-SM-5E45S,GTEX,11.9446,11.0207,11.7908,9.5806,12.1866,11.8515,10.0385,9.643,8.5541,9.9017,Normal Tissue,Esophagus - Muscularis,,
GTEX-RNOR-0011-R1A-SM-5SI8F,GTEX,11.9446,10.2736,12.5858,14.7689,13.5597,10.6352,12.4255,11.4347,9.5012,11.1137,Normal Tissue,Brain - Hippocampus,,
GTEX-QLQW-1526-SM-2S1QV,GTEX,11.9444,11.149,10.818,14.3202,13.1867,12.4468,10.6564,9.1066,8.315,9.514,Normal Tissue,Artery - Tibial,,
GTEX-O5YW-0006-SM-3LK6E,GTEX,11.9443,11.6391,8.4478,8.758,10.2413,16.9515,7.9179,10.4173,8.3927,9.3905,Normal Tissue,Whole Blood,,
GTEX-145MO-0126-SM-5S2QU,GTEX,11.9443,11.1008,12.033,12.5615,12.1017,12.5347,11.7118,11.6046,11.3886,10.0087,Normal Tissue,Testis,,
GTEX-ZA64-1226-SM-5HL7B,GTEX,11.9437,13.3491,10.2221,11.3799,12.115,11.0303,12.3766,11.89,10.1455,10.1244,Normal Tissue,Small Intestine - Terminal Ileum,,
GTEX-13S86-2426-SM-5S2MX,GTEX,11.9436,10.6238,10.7392,13.0955,12.4698,12.6201,10.238,9.9008,8.9633,10.3268,Normal Tissue,Nerve - Tibial,,
GTEX-13S86-1226-SM-5S2OA,GTEX,11.9435,11.6945,10.3982,12.3951,13.2814,13.2806,10.7206,9.9941,9.3305,10.3045,Normal Tissue,Breast - Mammary Tissue,,
GTEX-12WSN-1826-SM-5LZUT,GTEX,11.9433,10.605,11.5913,10.4154,12.3209,12.3442,9.6796,9.5747,9.0995,10.3069,Normal Tissue,Esophagus - Gastroesophageal Junction,,
GTEX-XQ8I-0826-SM-4BOOE,GTEX,11.9431,10.5389,11.5221,8.6676,12.1204,11.5212,10.3754,8.8218,8.7408,10.2292,Normal Tissue,Artery - Tibial,,
GTEX-145MN-1726-SM-5SIA6,GTEX,11.943,13.6506,11.2589,13.1987,12.9071,11.5031,12.9245,13.0192,10.1593,10.1372,Normal Tissue,Colon - Transverse,,
GTEX-12696-0926-SM-5FQTV,GTEX,11.9423,11.2141,10.8026,10.0397,11.9169,12.8086,10.6682,10.0853,11.9104,10.2648,Normal Tissue,Kidney - Cortex,,
GTEX-12KS4-0426-SM-5EQMC,GTEX,11.9418,12.6392,10.9656,13.7862,15.5265,14.7196,10.5878,9.4582,8.8691,9.7977,Normal Tissue,Adipose - Subcutaneous,,
GTEX-11WQK-3126-SM-5EGI2,GTEX,11.9416,10.3324,11.0086,13.5248,14.1942,11.0158,11.6858,11.236,9.0348,9.8822,Normal Tissue,Brain - Cerebellum,,
GTEX-VJYA-0826-SM-4KL1M,GTEX,11.9415,10.6381,10.5151,10.9718,11.7349,10.3073,10.8564,10.1249,9.3657,9.9216,Normal Tissue,Pancreas,,
GTEX-11I78-0526-SM-5986A,GTEX,11.9412,10.2725,10.5439,8.4457,12.2923,11.9698,10.9176,10.7534,10.2346,10.128,Normal Tissue,Thyroid,,
GTEX-14753-0326-SM-5QGQB,GTEX,11.9411,10.9206,9.8317,11.7463,13.1641,12.5704,9.8087,8.6688,8.1665,9.113,Normal Tissue,Adipose - Subcutaneous,,
GTEX-14DAR-1426-SM-5RQIR,GTEX,11.9409,13.0773,10.7556,11.8025,12.5732,10.2456,12.2735,11.7327,9.8123,10.3925,Normal Tissue,Small Intestine - Terminal Ileum,,
GTEX-R53T-0826-SM-48FCP,GTEX,11.9409,11.9826,11.3243,14.9681,14.4555,13.4418,10.7148,9.8166,8.6766,10.0757,Normal Tissue,Artery - Aorta,,
GTEX-1313W-0326-SM-5LZU5,GTEX,11.9409,11.0665,11.0153,13.7503,13.0232,12.1931,11.0035,10.6821,9.5552,10.5094,Normal Tissue,Nerve - Tibial,,
GTEX-13SLX-0011-R11b-SM-5O9C8,GTEX,11.9409,10.8536,11.918,12.747,14.1813,10.6348,10.887,10.9282,9.2159,9.7198,Normal Tissue,Brain - Cerebellar Hemisphere,,
GTEX-13OVL-0326-SM-5IJCS,GTEX,11.9408,11.101,10.0588,13.6848,13.2243,11.7513,10.4878,9.3142,8.7131,9.9563,Normal Tissue,Adipose - Subcutaneous,,
GTEX-T8EM-1026-SM-3DB7M,GTEX,11.9405,12.2139,11.5403,10.8444,15.3558,14.6357,13.5371,13.2033,11.3463,11.2728,Normal Tissue,Skin - Sun Exposed (Lower Leg),,
GTEX-X5EB-1726-SM-4E3J7,GTEX,11.9405,11.055,10.7281,11.7191,12.8949,13.1533,10.9758,10.4768,9.3147,9.4722,Normal Tissue,Minor Salivary Gland,,
GTEX-OHPN-0011-R9A-SM-2YUMN,GTEX,11.9403,11.3063,11.3055,16.8944,12.4894,12.6145,10.9952,10.1631,10.8367,10.6269,Normal Tissue,Brain - Spinal Cord (Cervical C-1),,
GTEX-X4XX-0011-R8B-SM-46MWM,GTEX,11.9402,10.4899,12.0022,14.6124,13.1109,11.6342,11.7036,11.4249,9.6083,10.355,Normal Tissue,Brain - Hypothalamus,,
GTEX-ZYT6-0126-SM-5E45J,GTEX,11.94,12.7933,11.0237,12.3923,15.8475,14.52,10.1619,9.099,9.0847,10.0746,Normal Tissue,Breast - Mammary Tissue,,
GTEX-11ZTT-0426-SM-5EQLK,GTEX,11.9398,11.466,10.7967,15.6124,14.9634,14.3673,10.6957,9.8385,8.9204,10.2126,Normal Tissue,Artery - Coronary,,
GTEX-ZLWG-0526-SM-4WWFB,GTEX,11.9398,10.4959,10.5453,10.0295,12.837,12.3747,10.8222,10.5906,10.2007,10.5732,Normal Tissue,Thyroid,,
GTEX-12WSI-2126-SM-5GCMV,GTEX,11.9396,11.0199,12.0801,13.2777,12.2382,12.4642,11.4224,11.2245,11.4866,10.6511,Normal Tissue,Testis,,
GTEX-11ZVC-0326-SM-5CVLC,GTEX,11.9394,11.0479,10.5576,8.5648,11.2883,11.485,10.1202,8.7758,8.7141,10.3246,Normal Tissue,Artery - Aorta,,
GTEX-OXRK-0626-SM-2HMJ5,GTEX,11.9394,10.5626,10.7948,8.5957,12.1603,11.6774,9.7928,10.2191,9.6834,10.4199,Normal Tissue,Thyroid,,
GTEX-13NZ9-0826-SM-5J1NI,GTEX,11.9393,11.02,10.4148,10.0279,11.7214,10.949,9.9315,9.0351,8.7382,9.8654,Normal Tissue,Artery - Tibial,,
GTEX-WHSE-0011-R5A-SM-3P5ZO,GTEX,11.9392,10.221,11.9342,14.0716,13.5816,11.8492,11.4802,11.035,8.9172,10.4125,Normal Tissue,Brain - Caudate (Basal Ganglia),,
GTEX-ZC5H-0526-SM-5HL9E,GTEX,11.939,11.6282,11.1453,13.3194,13.6453,13.1032,10.8879,10.1229,9.3868,10.2651,Normal Tissue,Nerve - Tibial,,
GTEX-ZDTS-1426-SM-5K7WC,GTEX,11.939,11.1175,10.3548,10.8139,12.022,12.5076,11.0994,9.4109,8.7871,10.2938,Normal Tissue,Artery - Aorta,,
GTEX-1399T-2826-SM-5KLYZ,GTEX,11.9388,11.3924,11.399,12.6339,14.1325,13.3693,12.7772,13.0336,11.2353,11.1718,Normal Tissue,Skin - Sun Exposed (Lower Leg),,
GTEX-146FH-0826-SM-5SI8T,GTEX,11.9385,11.5128,10.4607,12.9439,13.869,14.0909,10.1616,9.2142,8.4383,10.0766,Normal Tissue,Breast - Mammary Tissue,,
GTEX-Y8DK-0426-SM-4TT3Q,GTEX,11.9384,10.7948,11.0334,13.4763,13.0878,12.214,11.0447,10.8919,9.7685,10.2573,Normal Tissue,Nerve - Tibial,,
GTEX-132NY-1226-SM-5PNVF,GTEX,11.9382,11.6837,11.0578,13.0149,13.6285,14.5011,13.1978,11.2924,9.444,9.7493,Normal Tissue,Lung,,
GTEX-146FR-1526-SM-5SIB8,GTEX,11.9381,12.0621,12.2562,14.5656,13.496,11.7932,11.3918,11.8943,9.9658,10.8159,Normal Tissue,Adrenal Gland,,
GTEX-139T4-0126-SM-5HL5G,GTEX,11.9381,11.1626,10.1801,14.0664,12.8991,12.8791,10.0582,9.3759,8.5061,10.1694,Normal Tissue,Adipose - Subcutaneous,,
GTEX-X261-0226-SM-3NMD2,GTEX,11.9381,11.1453,10.2716,9.9098,13.489,12.2697,9.8736,9.6001,8.4264,9.3803,Normal Tissue,Adipose - Subcutaneous,,
GTEX-OXRK-1726-SM-3NB16,GTEX,11.9379,13.4234,11.1754,12.9599,12.8288,11.3824,12.4383,12.6028,9.6337,9.9473,Normal Tissue,Colon - Transverse,,
GTEX-X4EP-0011-R1A-SM-3P624,GTEX,11.9379,10.743,10.5633,12.4455,11.8054,12.9579,11.4313,11.1704,9.831,9.9207,Normal Tissue,Brain - Hippocampus,,
GTEX-XAJ8-0826-SM-47JY6,GTEX,11.9373,12.0522,11.0447,13.4282,14.4821,13.7168,12.3964,12.3848,11.3838,11.0518,Normal Tissue,Skin - Sun Exposed (Lower Leg),,
GTEX-11P7K-2026-SM-5GU74,GTEX,11.9371,12.2288,12.1027,11.7071,18.2236,15.6503,10.219,9.1996,9.0427,9.5841,Normal Tissue,Adipose - Subcutaneous,,
GTEX-ZLWG-1126-SM-4WWFQ,GTEX,11.9366,11.1983,11.8585,14.2722,13.7696,12.8056,14.294,12.9732,11.5406,11.0825,Normal Tissue,Vagina,,
GTEX-XMK1-2626-SM-4B65R,GTEX,11.9363,10.7861,10.7742,12.6753,11.9873,12.4354,11.7641,10.4264,9.38,9.7483,Normal Tissue,Minor Salivary Gland,,
GTEX-ZLWG-0426-SM-4WWFA,GTEX,11.9356,10.6106,10.0693,11.1533,11.7761,13.3314,10.262,10.1311,8.6297,10.3465,Normal Tissue,Spleen,,
GTEX-13O1R-2426-SM-5KLZZ,GTEX,11.9356,10.3203,11.3783,11.4491,12.9571,11.2919,9.4388,9.392,8.5445,9.4275,Normal Tissue,Colon - Sigmoid,,
GTEX-13O61-1826-SM-5KM4I,GTEX,11.9354,12.7116,10.9213,10.5065,16.2705,15.2708,9.7157,9.1545,8.1113,9.3975,Normal Tissue,Breast - Mammary Tissue,,
GTEX-ZYWO-0126-SM-5GZWQ,GTEX,11.9352,11.9246,11.7976,14.5582,13.1749,11.812,13.6171,12.3472,11.8911,11.297,Normal Tissue,Adrenal Gland,,
GTEX-YEC3-0826-SM-5P9JF,GTEX,11.9351,10.5975,10.749,8.7805,12.5914,11.6582,10.8502,10.9564,10.6871,10.5021,Normal Tissue,Thyroid,,
GTEX-YB5E-0226-SM-5IFHI,GTEX,11.9346,12.1836,12.1897,13.8872,12.5751,11.6591,10.8758,11.2525,10.1427,10.8217,Normal Tissue,Adrenal Gland,,
GTEX-13O61-1326-SM-5KM31,GTEX,11.9346,11.6811,10.2715,9.702,11.474,11.0311,10.8655,10.4651,8.5524,9.5485,Normal Tissue,Small Intestine - Terminal Ileum,,
GTEX-11DXZ-2226-SM-5EGH2,GTEX,11.9343,12.3948,11.1902,13.8433,15.9701,14.3741,11.6392,11.5095,10.3103,10.5387,Normal Tissue,Adipose - Subcutaneous,,
GTEX-139TT-0006-SM-5O9CG,GTEX,11.9342,10.8762,9.1987,9.9192,11.9546,16.0165,8.6386,8.873,9.0013,9.9155,Normal Tissue,Whole Blood,,
GTEX-146FQ-0226-SM-5NQAL,GTEX,11.9332,11.6251,10.3333,14.7741,15.185,13.9917,10.5969,9.1545,8.3049,9.7898,Normal Tissue,Adipose - Subcutaneous,,
GTEX-12ZZY-0126-SM-5LZV2,GTEX,11.9331,11.0243,11.8735,12.8377,12.3914,12.5698,11.195,11.3149,11.6151,10.2703,Normal Tissue,Testis,,
GTEX-13D11-1326-SM-5IJFY,GTEX,11.9331,10.7411,10.9019,11.8829,12.8286,11.6998,12.7579,11.5819,10.5506,10.5439,Normal Tissue,Vagina,,
GTEX-1212Z-2726-SM-5EQ59,GTEX,11.9327,10.3839,10.5628,13.7377,12.3177,11.6505,10.9538,10.5043,9.2973,10.018,Normal Tissue,Nerve - Tibial,,
GTEX-X585-0005-SM-46MV3,GTEX,11.9322,10.8318,9.1746,9.4261,11.0386,17.3454,8.9174,10.1991,8.7854,9.2619,Normal Tissue,Whole Blood,,
GTEX-UPJH-0226-SM-3GADV,GTEX,11.932,12.0597,11.1588,10.9736,14.6254,13.8281,13.1689,12.9425,11.0475,11.1758,Normal Tissue,Skin - Not Sun Exposed (Suprapubic),,
GTEX-ZZPU-0526-SM-5E44U,GTEX,11.932,11.8484,11.1869,13.9098,14.3116,13.8495,11.8589,10.746,9.4162,10.0541,Normal Tissue,Lung,,
GTEX-YB5K-2426-SM-5IFHP,GTEX,11.9318,11.5765,11.0213,13.7818,13.8105,13.0776,10.7972,10.6349,10.0282,9.9352,Normal Tissue,Nerve - Tibial,,
GTEX-RUSQ-0326-SM-47JWS,GTEX,11.9317,10.8665,10.2422,10.4041,12.1676,12.2029,9.5759,9.5588,8.0016,9.7809,Normal Tissue,Artery - Aorta,,
GTEX-13CF3-0226-SM-5J1NW,GTEX,11.9317,10.11,9.9777,9.8385,11.2863,13.2179,10.0543,10.0659,8.6376,10.1309,Normal Tissue,Spleen,,
GTEX-OXRL-0005-SM-3LK6A,GTEX,11.9313,11.9411,8.0356,7.4671,9.4455,18.067,8.5036,11.7127,7.8279,8.9836,Normal Tissue,Whole Blood,,
GTEX-11GSO-0011-R3b-SM-57WB2,GTEX,11.9313,10.1799,12.3508,14.7813,13.5225,10.0654,13.0395,12.1332,9.9508,10.952,Normal Tissue,Brain - Anterior Cingulate Cortex (Ba24),,
GTEX-XQ3S-0126-SM-4BOO9,GTEX,11.9312,11.5931,10.8626,8.979,11.2904,11.907,9.7903,8.1609,8.3752,10.1594,Normal Tissue,Artery - Aorta,,
GTEX-12WSH-0126-SM-5GCO3,GTEX,11.9311,11.7084,11.2822,12.1437,12.7594,14.7299,12.9169,11.5949,9.3266,8.9323,Normal Tissue,Lung,,
GTEX-ZYWO-0226-SM-5GZX3,GTEX,11.9311,10.2874,9.437,10.0946,10.8169,12.0544,9.6169,9.8566,8.8581,10.4074,Normal Tissue,Spleen,,
GTEX-Q2AG-0011-R11A-SM-2HMKZ,GTEX,11.931,10.5875,11.7965,13.5781,14.2708,10.6196,10.9879,11.1714,9.233,9.6782,Normal Tissue,Brain - Cerebellar Hemisphere,,
GTEX-ZTTD-1126-SM-51MRP,GTEX,11.9309,10.9127,10.5905,12.0826,12.4275,12.7597,9.4961,8.9786,9.1108,10.1487,Normal Tissue,Lung,,
GTEX-12ZZX-0426-SM-5DUVT,GTEX,11.9305,11.4556,10.6253,15.9296,13.4223,12.8482,10.4587,9.9943,9.6496,10.3098,Normal Tissue,Nerve - Tibial,,
GTEX-XXEK-0126-SM-4BRVU,GTEX,11.9304,9.9605,10.1987,9.9171,11.9177,12.8302,9.9698,9.8161,8.9393,10.2139,Normal Tissue,Spleen,,
GTEX-14BIL-2926-SM-5SIAF,GTEX,11.9303,9.8946,12.113,10.9683,16.7511,11.9023,11.2893,10.83,10.193,11.451,Normal Tissue,Pituitary,,
GTEX-O5YW-3026-SM-3MJHI,GTEX,11.9301,11.0504,10.7018,10.9426,12.163,12.7274,10.1253,9.7804,8.6155,10.1267,Normal Tissue,Artery - Coronary,,
GTEX-Y114-0726-SM-4TT6U,GTEX,11.9301,10.6817,10.1276,11.0623,10.9887,12.7769,9.9532,10.6867,8.5984,9.8885,Normal Tissue,Spleen,,
GTEX-ZVZP-1826-SM-5GZXB,GTEX,11.9296,13.2753,10.429,10.6937,12.0928,10.3498,12.4663,12.2681,10.2473,10.3614,Normal Tissue,Small Intestine - Terminal Ileum,,
GTEX-S4Q7-0126-SM-4AD5P,GTEX,11.9296,10.8538,9.5688,10.8353,11.4124,14.1155,10.2214,10.3549,9.3658,11.1848,Normal Tissue,Spleen,,
GTEX-1211K-0006-SM-5MR53,GTEX,11.9295,11.8771,7.7722,7.0016,8.7769,18.3502,9.1489,11.4839,7.8198,8.6154,Normal Tissue,Whole Blood,,
GTEX-U3ZH-1526-SM-4DXV1,GTEX,11.9293,11.0469,11.793,12.7732,12.7153,10.9297,11.6542,11.3257,11.5535,10.5279,Normal Tissue,Testis,,
GTEX-WHSE-1126-SM-3NMBU,GTEX,11.9291,10.2718,11.2953,11.3966,11.896,11.1146,10.0805,9.1648,7.9324,9.6409,Normal Tissue,Artery - Tibial,,
